"Business Name","Owner Name","Email","Phone","City","County","State","Type","Website","Has Email","Outreach Channel","Subject","Body","Notes"
"Seattle Green Cleaning Fairy","Bryan","support@seattlegreencleaningfairy.com","(425) 943-9025","Seattle","King","WA","Residential","https://seattlegreencleaningfairy.com/","Yes","Email","Not a sales pitch — feedback ask for Seattle Green Cleaning Fairy","Hi Bryan,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Seattle and King County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Founder Bryan Torres named on about section; support email and phone in site settings and footer"
"Seattle Green Earth Cleaning","Unknown","info@seattlegec.com","(206) 595-4209","Seattle","King","WA","Residential","https://www.seattlegec.com/","Yes","Email","Running a cleaning company in Seattle — 2-minute ask","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Seattle and King County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Email and Seattle phone in homepage footer and contact block; estimate form also available"
"Seattle House Cleaners","Unknown","info@seattlehousecleaners.com","(425) 600-5826","Seattle","King","WA","Residential","https://www.seattlehousecleaners.com/","Yes","Email","Quick question for Seattle House Cleaners","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Seattle and King County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Homepage lists info email and call-now phone; no owner name on Contact/About/footer"
"Seattle Sparkle Сlean, LLC","Jane","info@seattlesparkleclean.com","(206) 829-0814","Seattle","King","WA","Residential","https://seattlesparkleclean.com/","Yes","Email","Not a sales pitch — feedback ask for Seattle Sparkle Сlean, LLC","Hi Jane,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Seattle and King County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | About section notes owners know each cleaner; contact page lists email and phone; reviews name Jane as primary contact"
"Seattle Surface Cleaners","James","info@seattlesurfacecleaners.com","(206) 503-3712","Seattle","King","WA","Commercial","https://www.seattlesurfacecleaners.com/","Yes","Email","Running a cleaning company in Seattle — 2-minute ask","Hi James,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Seattle and King County because I want real feedback from people who actually run the routes, not a focus group.

I noticed cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; owners... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | About section names James Hebel as owner; footer lists email and phone"
"Shekinah Express cleaning services","Unknown","shekinahexpressllc@gmail.com","(360) 503-5441","Tacoma","Pierce","WA","Commercial","https://www.shekinahexpress.com/","Yes","Email","Quick question for Shekinah Express cleaning services","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Tacoma and Pierce County because I want real feedback from people who actually run the routes, not a focus group.

I noticed shekinah Express cleaning services found in the Tacoma Google Maps search area; active listing at research time. Independent/local operat... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Shekinah Express cleaning services found in the Tacoma Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Accessibility/contact footer lists email and phone; no owner name on accessible site pages"
"Shine Seattle LLC - Airbnb Cleaning and House Cleaning","Renata","","(206) 279-2123","Seattle","King","WA","Residential","http://www.shineseattle.com/","No","Phone","","","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Homepage names business owners Marcos and Renata; phone on homepage, estimate form only"
"Simply Clean","Unknown","","(206) 973-2515","Seattle","King","WA","Residential","https://www.seattlesimplyclean.com/","No","Phone","","","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Homepage header lists Seattle office phone; instant-quote form only, no public email"
"Susan's Green Cleaning","Susan","","(206) 348-1971","Seattle","King","WA","Residential","https://www.susansgreencleaning.com/","No","Phone","","","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Contact page lists phone; locally owned Susan's Green Cleaning, message form only"
"THA House Cleaning Seattle","Tetyana","smile@thacleaning.com","(425) 289-9310","Seattle","King","WA","Residential","https://www.thacleaning.com/","Yes","Email","Not a sales pitch — feedback ask for THA House Cleaning Seattle","Hi Tetyana,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Seattle and King County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | About page names founder Tetyana Silva; contacts page lists smile@ email and phone"
"The Cleanup Guys","Unknown","","(425) 842-2566","Seattle","King","WA","Residential","https://cleanupguys.com/","No","Phone","","","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Contact page and homepage footer list phone; quote form only, no public email"
"The Dazzle Cleaning Company","Unknown","cleaned@dazzlecompany.com","(206) 424-9909","Seattle","King","WA","Residential","https://dazzlecompany.com/locations/north-seattle-wa","Yes","Email","Quick question for The Dazzle Cleaning Company","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Seattle and King County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | About page lists cleaned@ email; North Seattle location and contact pages list phone; online booking form"
"The Victor Cleaning Services, LLC","Victor","info@thevictorcleanersservices.com","(206) 710-6698","Seattle","King","WA","Both","https://www.thevictorcleanersservices.com/","Yes","Email","Not a sales pitch — feedback ask for The Victor Cleaning Services, LLC","Hi Victor,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Seattle and King County because I want real feedback from people who actually run the routes, not a focus group.

I noticed cleaners found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership deta... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Cleaners found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Contact page footer lists email and phone; local LLC branding, no named owner on About"
"TOP2BOTTOM JANITORIAL SERVICES LLC","Unknown","info@top2bottomjanitotial.com","(253) 368-0755","Tacoma","Pierce","WA","Commercial","http://top2bottomjanitotial.com/","Yes","Email","Running a cleaning company in Tacoma — 2-minute ask","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Tacoma and Pierce County because I want real feedback from people who actually run the routes, not a focus group.

I noticed cleaning service found in the Tacoma Google Maps search area; active listing at research time. Independent/local operator likely; ownersh... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Cleaning service found in the Tacoma Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | About and contact footer list phone and info@ email; proud local owners noted but no names"
"Vladimir & Olga Cleaning Service","Vladimir","","(312) 918-0660","Seattle","King","WA","Residential","https://www.cleaninginseattlevladiolga.com/","No","Phone","","","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | About section names family owners Vladimir and Olga; phone on homepage, quote form only"
"YEMAYA cleaning service","Unknown","","(631) 639-6370","Seattle","King","WA","Residential","http://www.yemayahousecleaning.com/","No","Phone","","","YEMAYA cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Book-online header lists call-now phone; homepage quote form and address, no public email"
