"Business Name","Owner Name","Email","Phone","City","County","State","Type","Website","Has Email","Outreach Channel","Subject","Body","Notes"
"OCD Cleaning","Unknown","clean@ocdcleaning.net","(281) 719-9309","Spring","Harris","TX","Both","https://www.ocdcleaning.net/","Yes","Email","Quick question for OCD Cleaning","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Spring and Harris County because I want real feedback from people who actually run the routes, not a focus group.

I noticed privately woman-owned residential and commercial cleaner — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Privately woman-owned residential and commercial cleaner. | Contact page email and phone listed"
"One Source Cleaning Solutions","Unknown","jfitz@1scs.us","(281) 541-6144","Pearland","Brazoria","TX","Commercial","https://onesourcecleantx.com/","Yes","Email","Not a sales pitch — feedback ask for One Source Cleaning Solutions","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Pearland and Brazoria County because I want real feedback from people who actually run the routes, not a focus group.

I noticed local commercial janitorial and property-maintenance provider — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Local commercial janitorial and property-maintenance provider. | Contact page email and phone listed"
"Pasadena Clean","Juan","info@pasadenaclean.com","(832) 439-3578","Pasadena","Harris","TX","Both","http://pasadenaclean.com/","Yes","Email","Running a cleaning company in Pasadena — 2-minute ask","Hi Juan,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Pasadena and Harris County because I want real feedback from people who actually run the routes, not a focus group.

I noticed veteran-owned local company operated by Juan and Diane; not a franchise — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Veteran-owned local company operated by Juan and Diane; not a franchise. | Homepage lists Juan and Diane contact"
"PHA Cleaning Services LLC","Unknown","info@phacleaningllc.com","(281) 755-5628","Houston","Harris","TX","Both","https://phacleaningllc.com/","Yes","Email","Quick question for PHA Cleaning Services LLC","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Houston and Harris County because I want real feedback from people who actually run the routes, not a focus group.

I noticed family-owned and operated Houston cleaner — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Family-owned and operated Houston cleaner. | Homepage contact section email phone"
"Prestige Janitorial Services","Kevin","service@commercialcleaninginhouston.com","(713) 231-5891","Houston","Harris","TX","Commercial","https://www.commercialcleaninginhouston.com/","Yes","Email","Not a sales pitch — feedback ask for Prestige Janitorial Services","Hi Kevin,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Houston and Harris County because I want real feedback from people who actually run the routes, not a focus group.

I noticed family-run privately held Houston commercial cleaner — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Family-run privately held Houston commercial cleaner. | Homepage header footer email phone"
"Pro Houston Maids","Caria","","(346) 482-2396","Houston","Harris","TX","Both","https://www.prohoustonmaids.com/","No","Phone","","","Owner-operated Houston cleaning company led by Caria Collins. | Homepage names Caria Collins; contact form only"
"Ready Set Maids","Unknown","support@readysetmaids.com","(832) 939-4500","Sugar Land","Fort Bend","TX","Residential","https://www.readysetmaids.com/","Yes","Email","Quick question for Ready Set Maids","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Sugar Land and Fort Bend County because I want real feedback from people who actually run the routes, not a focus group.

I noticed local Texas cleaning company serving Sugar Land and Houston — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Local Texas cleaning company serving Sugar Land and Houston. | Contact page email and phone listed"
"Schliks Home & Commercial Cleaning Services","Toby","","","Houston","Harris","TX","Both","https://www.schliksservices.com/","No","Website form","","","Family-, woman- and minority-owned Houston cleaner. | Site has booking form; no public email phone"
"Signature Cleaning Concepts","Unknown","","(713) 295-0413","Katy","Harris","TX","Commercial","https://signaturecleaningconcepts.com/","No","Phone","","","Family-owned and locally operated Katy commercial cleaner. | Contact page phone and estimate form"
"SparkTex Cleaners","Unknown","","(713) 252-9742","Spring","Harris","TX","Both","https://sparktexcleaners.com/","No","Phone","","","Locally owned home and office cleaner serving north Houston. | Homepage phone; free estimate form"
"Spic N Span Cleanings","Danyelle","","(979) 332-9589","Houston","Harris","TX","Residential","https://www.spicnspancleanings.com/","No","Phone","","","Female-owned, owner-operated Houston cleaner led by Danyelle. | Homepage owner Danyelle; quote form only"
"Spring Cleaning","Jordan","","(832) 224-6617","Spring","Harris","TX","Both","https://springhousecleaners.com/","No","Phone","","","Founder-led local home and office cleaner serving north Houston. | About page founders; contact booking form"
"Sugar Land House Cleaning","Unknown","","(346) 375-5467","Sugar Land","Fort Bend","TX","Residential","https://sugarlandhousecleaning.com/","No","Phone","","","Family-run, locally owned Sugar Land maid service. | Homepage phone and founding quote form"
"Sweet & Clean","Unknown","info@sweetandcleantx.com","(832) 925-3679","Houston","Harris","TX","Both","https://www.sweetandcleantx.com/","Yes","Email","Not a sales pitch — feedback ask for Sweet & Clean","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Houston and Harris County because I want real feedback from people who actually run the routes, not a focus group.

I noticed locally owned, women-owned and family-operated cleaning company — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Locally owned, women-owned and family-operated cleaning company. | Contact page email and phone listed"
"The Clean Brigade","Unknown","hello@thecleanbrigade.com","(832) 564-3503","Houston","Harris","TX","Residential","https://thecleanbrigade.com/","Yes","Email","Running a cleaning company in Houston — 2-minute ask","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Houston and Harris County because I want real feedback from people who actually run the routes, not a focus group.

I noticed family-run Greater Houston residential cleaning company — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Family-run Greater Houston residential cleaning company. | Homepage footer email and phone"
"The Home Keepers","Julie","info@thehomekeepers.com","(713) 984-8639","Katy","Harris","TX","Both","https://thehomekeepers.com/","Yes","Email","Quick question for The Home Keepers","Hi Julie,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Katy and Harris County because I want real feedback from people who actually run the routes, not a focus group.

I noticed family-owned company led by Julie Parish and serving Houston since 1994 — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Family-owned company led by Julie Parish and serving Houston since 1994. | Homepage owner Julie Parish contact info"
"Ward L&J Innovations LLC","Unknown","lanicea@ward-innovation.com","(833) 992-7367","Cypress","Harris","TX","Both","https://wardljinovations.com/","Yes","Email","Not a sales pitch — feedback ask for Ward L&J Innovations LLC","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Cypress and Harris County because I want real feedback from people who actually run the routes, not a focus group.

I noticed disabled-veteran and woman-owned cleaning business — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Disabled-veteran and woman-owned cleaning business. | Homepage contact section email phone"
