"Business Name","Owner Name","Email","Phone","City","County","State","Type","Website","Has Email","Outreach Channel","Subject","Body","Notes"
"Monica's Maid Service","Silvia","s.herrera32@yahoo.com","(214) 916-1015","Plano","Collin","TX","Both","https://planomaidservice.com/","Yes","Email","Not a sales pitch — feedback ask for Monica's Maid Service","Hi Silvia,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Plano and Collin County because I want real feedback from people who actually run the routes, not a focus group.

I noticed local DFW residential and commercial cleaner founded in 2000 — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Local DFW residential and commercial cleaner founded in 2000. | Owner Silvia Herrera, email and phone on homepage"
"Organically Maid","Unknown","hello@organicallymaidcleaning.com","(817) 948-3351","Plano","Collin","TX","Residential","https://organicallymaidcleaning.com/","Yes","Email","Running a cleaning company in Plano — 2-minute ask","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Plano and Collin County because I want real feedback from people who actually run the routes, not a focus group.

I noticed local natural house-cleaning provider serving the DFW metroplex — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Local natural house-cleaning provider serving the DFW metroplex. | Email and phone in site footer"
"Over The Moon Cleaning Co.","Sarah","overthemooncleaningdfw@gmail.com","(817) 988-7924","Fort Worth","Tarrant","TX","Residential","https://overthemooncleaningco.com/","Yes","Email","Quick question for Over The Moon Cleaning Co.","Hi Sarah,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Fort Worth and Tarrant County because I want real feedback from people who actually run the routes, not a focus group.

I noticed owner-operated Fort Worth cleaning company led by Sarah — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Owner-operated Fort Worth cleaning company led by Sarah. | Owner Sarah on About; email and phone on Contact"
"Pampered House","Unknown","","(817) 633-2235","Arlington","Tarrant","TX","Residential","https://pamperedhouse.net/","No","Phone","","","Local maid service serving Tarrant County since 2001. | Phone on Contact page; quote form only, no public email"
"Pink Ribbon Cleaning Services Inc.","Mary","mary@pinkrcleaning.com","(469) 855-8371","Dallas","Dallas","TX","Commercial","https://www.pinkrcleaning.com/","Yes","Email","Running a cleaning company in Dallas — 2-minute ask","Hi Mary,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Dallas and Dallas County because I want real feedback from people who actually run the routes, not a focus group.

I noticed minority- and woman-owned commercial cleaner led by Maribel Longoria — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Minority- and woman-owned commercial cleaner led by Maribel Longoria. | President Mary Longoria; email and phone on Contact page"
"Rag Mops Cleaning","Unknown","","(972) 219-0353","Lewisville","Denton","TX","Residential","https://ragmops.net/","No","Phone","","","Local house-cleaning company serving Lewisville and Flower Mound. | Phone on homepage and Contact; no public business email"
"Reyes Cleaning Solutions","Rosie","","(817) 808-8963","Fort Worth","Tarrant","TX","Both","https://reyescleaningsolutions.com/","No","Phone","","","Local family-owned Fort Worth cleaning business operating since 2005. | Rosie Reyes on homepage; phone only, contact form no public email"
"Silva's Deep Cleaning","Elena","","(972) 469-0170","McKinney","Collin","TX","Both","https://silvas-deep-cleaning.com/","No","Phone","","","Locally owned company founded by Elena and serving Collin County. | Owner Elena on About; phone in footer, quote form only"
"Sonlight Cleaning","Cathy","","(817) 656-8109","Dallas","Dallas","TX","Commercial","https://sonlightcleaning.com/","No","Phone","","","Texas family-owned and operated commercial cleaner. | CEO Cathy Reichert on About; Fort Worth office phone on Contact"
"Texas Maids of Frisco","Unknown","","(469) 242-6415","Frisco","Collin","TX","Residential","https://texasmaidsoffrisco.com/","No","Phone","","","Local house-cleaning company serving Frisco, McKinney and North Dallas. | Phone on homepage; Contact page quote form only"
"The Sisters Home Cleaning","Yamirka","thesisterhomecleaning@gmail.com","(214) 286-7780","Dallas","Dallas","TX","Both","https://thesistershomecleaning.com/","Yes","Email","Running a cleaning company in Dallas — 2-minute ask","Hi Yamirka,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Dallas and Dallas County because I want real feedback from people who actually run the routes, not a focus group.

I noticed locally owned family business founded by Yamirka Figueroa — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Locally owned family business founded by Yamirka Figueroa. | Owner Yamirka Figueroa on About; email and phone on homepage"
"TidyDillo","Unknown","","(469) 300-3839","Richardson","Dallas","TX","Residential","https://www.tidydillo.com/","No","Phone","","","Locally owned DFW house-cleaning company. | Phone on house-cleaning-dallas page; homepage quote form only"
"Todon Cleaning LLC","Unknown","info@todoncleaning.com","(817) 766-3670","Dallas","Dallas","TX","Both","https://www.todoncleaning.com/","Yes","Email","Not a sales pitch — feedback ask for Todon Cleaning LLC","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Dallas and Dallas County because I want real feedback from people who actually run the routes, not a focus group.

I noticed family-owned Dallas cleaner serving homes and businesses — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Family-owned Dallas cleaner serving homes and businesses. | Email and phone on Contact page header and footer"
"Unica Enterprises LLC","Unknown","","(214) 730-0002","Dallas","Dallas","TX","Commercial","https://unicajs.com/","No","Phone","","","Dallas-based certified minority woman-owned custodial company. | Phone on homepage and Contact; no public email"
"Valor Janitorial","Unknown","","(214) 238-9550","Dallas","Dallas","TX","Commercial","https://www.valorjanitorial.com/","No","Phone","","","Locally owned Dallas janitorial company operating since 2001. | Phone in header and footer; About page contact form only"
"Walo Maids","Unknown","walomaidsdallas@gmail.com","(214) 390-3387","Dallas","Dallas","TX","Both","https://walomaids.com/","Yes","Email","Not a sales pitch — feedback ask for Walo Maids","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Dallas and Dallas County because I want real feedback from people who actually run the routes, not a focus group.

I noticed local Dallas cleaning partner serving 20-plus DFW cities since 2009 — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Local Dallas cleaning partner serving 20-plus DFW cities since 2009. | Email and phone in site footer"
"Whitlock Building Services LLC","Unknown","","(817) 583-7180","Fort Worth","Tarrant","TX","Commercial","https://whitlockservices.com/","No","Phone","","","Family- and woman-owned commercial cleaning company. | Phone on homepage and About; Contact page form only"
