"Business Name","Owner Name","Email","Phone","City","County","State","Type","Website","Has Email","Outreach Channel","Subject","Body","Notes"
"Argenclean Maintenance Services Corp","Marcela","argencleaning1@gmail.com","(239) 687-0369","Naples","Collier","FL","Both","https://argencleaning.com/","Yes","Email","Not a sales pitch — feedback ask for Argenclean Maintenance Services Corp","Hi Marcela,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Naples and Collier County because I want real feedback from people who actually run the routes, not a focus group.

Eighteen-plus years with Marcela's Naples–Bonita–Fort Myers footprint is the long-run operator feedback I want.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Founder Marcela Virgin; 18+ years; Naples/Bonita/Fort Myers"
"Nicole's Magical Touch Cleaning Services LLC","Nicole","madiea@nicolesmagicaltouch.com","(239) 285-2234","Naples","Collier","FL","Both","https://www.nicolesmagicaltouch.com/","Yes","Email","Running a cleaning company in Naples — 2-minute ask","Hi Nicole,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Naples and Collier County because I want real feedback from people who actually run the routes, not a focus group.

Since 2020 covering residential, commercial, Airbnb, and post-construction around Naples is a fast-growing mixed book.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Since 2020; residential, commercial, Airbnb, post-construction"
"Phoenix Cleaning","Marcia","sunayamamarcia@gmail.com","(239) 738-9024","Marco Island","Collier","FL","Both","https://phoenixcleaningcorp.com/","Yes","Email","Quick question for Phoenix Cleaning","Hi Marcia,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Marco Island and Collier County because I want real feedback from people who actually run the routes, not a focus group.

High-end and post-construction work on Marco Island and Naples estates has different scheduling pressure than standard maid routes.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","High-end/post-construction/luxury estates; Naples/Marco/Bonita/Estero"
"ZERCON LLC","Unknown","zerconmanager@gmail.com","(239) 281-6752","Naples","Collier","FL","Residential","https://zerconllc.com/","Yes","Email","Not a sales pitch — feedback ask for ZERCON LLC","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Naples and Collier County because I want real feedback from people who actually run the routes, not a focus group.

Airbnb co-hosting plus homewatch and residential cleaning in Naples is a multi-hat operator schedule.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Airbnb co-hosting, homewatch, residential cleaning; bilingual"
"Camy's Cleaning","Camelia","info@camyscleaning.com","(239) 371-5854","Naples","Collier","FL","Both","https://camyscleaning.com/","Yes","Email","Running a cleaning company in Naples — 2-minute ask","Hi Camelia,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Naples and Collier County because I want real feedback from people who actually run the routes, not a focus group.

Family-owned since 2017 across Naples, Bonita, Estero, and Fort Myers is a steady Collier–Lee corridor book.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Family-owned since 2017; residential & commercial; Naples/Bonita/Estero/Fort Myers"
"Klēn Space Inc.","Unknown","sales@klenspace.com","(239) 293-4391","Naples","Collier","FL","Commercial","https://klenspace.com/","Yes","Email","Quick question for Klēn Space Inc.","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Naples and Collier County because I want real feedback from people who actually run the routes, not a focus group.

Women-owned commercial/janitorial out of Naples is the commercial peer perspective I'm looking for.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Women-owned commercial/janitorial; Naples HQ"
"Jens' So Clean Home Services LLC","Jen","jensocleanservices@gmail.com","(239) 316-8782","Naples","Collier","FL","Both","https://nextdoor.com/pages/jens-so-clean-home-services-llc-naples-fl/","Yes","Email","Not a sales pitch — feedback ask for Jens' So Clean Home Services LLC","Hi Jen,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Naples and Collier County because I want real feedback from people who actually run the routes, not a focus group.

Marco–Naples–Bonita residential and commercial as an owner-operated shop is exactly who this ask is for.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Residential & commercial; Marco Island–Naples–Bonita; email on Nextdoor"
"A1 Experts Cleaning Services LLC","Yusleidy","a1expertscleaning@gmail.com","(772) 501-7153","Naples","Collier","FL","Both","https://nextdoor.com/pages/a1expertscleaningservices-naples-fl/","Yes","Email","Running a cleaning company in Naples — 2-minute ask","Hi Yusleidy,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Naples and Collier County because I want real feedback from people who actually run the routes, not a focus group.

Owner-operated homes and offices in Naples (distinct from the other A-1 shops already contacted) — hoping for a fresh take.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Owner-operated homes & offices; Naples; email on Nextdoor"
"Moorings Cleaning Services","Unknown","mooringscleaningservices@gmail.com","(239) 776-8998","Naples","Collier","FL","Both","https://nextdoor.com/pages/moorings-cleaning-services-naples-fl/","Yes","Email","Quick question for Moorings Cleaning Services","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Naples and Collier County because I want real feedback from people who actually run the routes, not a focus group.

Luxury residential and office work with a stone-bathroom specialty in Naples is a detail-heavy niche.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Luxury residential + office; stone bathroom specialty; Naples"
"Busy Mom Cleaning","Unknown","hello@busymomcleaning.com","(941) 231-5997","Punta Gorda","Charlotte","FL","Both","https://busymomcleaning.com/","Yes","Email","Not a sales pitch — feedback ask for Busy Mom Cleaning","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Punta Gorda and Charlotte County because I want real feedback from people who actually run the routes, not a focus group.

Charlotte/Sarasota/Manatee maid service with a small intentional team is the anti-franchise model I want feedback from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Licensed & insured maid service; Charlotte/Sarasota/Manatee"
"Punta Gorda Cleaning","Unknown","puntagordacleaning@gmail.com","(941) 900-3497","Punta Gorda","Charlotte","FL","Residential","https://www.puntagordacleaning.com/","Yes","Email","Running a cleaning company in Punta Gorda — 2-minute ask","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Punta Gorda and Charlotte County because I want real feedback from people who actually run the routes, not a focus group.

Residential and vacation-rental turnovers around Punta Gorda Isles and Burnt Store is classic Charlotte County work.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Residential + Airbnb/vacation rental; Punta Gorda Isles/Burnt Store/Deep Creek"
"Tropical Cleaning Service","Unknown","tropicalcleaninghome@gmail.com","(941) 348-0481","Punta Gorda","Charlotte","FL","Both","https://tropicalcleanservice.com/","Yes","Email","Quick question for Tropical Cleaning Service","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Punta Gorda and Charlotte County because I want real feedback from people who actually run the routes, not a focus group.

Bonded/insured coverage of Fort Myers, Punta Gorda, and Port Charlotte spans two counties on one calendar.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Bonded/insured; Fort Myers, Punta Gorda, Port Charlotte"
"Royal Palm Commercial Cleaning LLC","Kelly","info@royalpalm.cc","(941) 599-4644","Venice","Charlotte","FL","Commercial","https://royalpalmcommercialcleaning.com/","Yes","Email","Not a sales pitch — feedback ask for Royal Palm Commercial Cleaning LLC","Hi Kelly,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Venice and Charlotte County because I want real feedback from people who actually run the routes, not a focus group.

Commercial cleaning serving Port Charlotte, Englewood, Rotonda, and Boca Grande is the Charlotte commercial view I need.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Commercial cleaning; serves Port Charlotte, Englewood, Rotonda, Boca Grande"
"Adcell Group LLC","Unknown","adcellgroupllc@gmail.com","(941) 465-7544","Port Charlotte","Charlotte","FL","Both","","Yes","Email","Running a cleaning company in Port Charlotte — 2-minute ask","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Port Charlotte and Charlotte County because I want real feedback from people who actually run the routes, not a focus group.

Charlotte County registered vendor for janitorial/residential/commercial out of Port Charlotte is a clear local operator.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Janitorial / residential & commercial; Charlotte County registered vendor"
