"Business Name","Owner Name","Email","Phone","City","County","State","Type","Website","Has Email","Outreach Channel","Subject","Body","Notes"
"Patty's Cleaning Service","Patty","pwodarczyk9191@gmail.com","(312) 619-8332","Chicago","Cook","IL","Residential","https://pattys-cleaning-service.com/","Yes","Email","Not a sales pitch — feedback ask for Patty's Cleaning Service","Hi Patty,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Chicago and Cook County because I want real feedback from people who actually run the routes, not a focus group.

I noticed female-led family business founded by two sisters and their mother — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Female-led family business founded by two sisters and their mother. | Contact page lists Gmail and Chicago phone; about page notes family-run sisters and mother"
"Priehl Cleaning","Unknown","contact@priehlcleaning.com","(224) 509-0339","Skokie","Cook","IL","Both","https://priehlcleaning.com/","Yes","Email","Quick question for Priehl Cleaning","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Skokie and Cook County because I want real feedback from people who actually run the routes, not a focus group.

I noticed family-owned residential and commercial cleaning service — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Family-owned residential and commercial cleaning service. | About and footer list family-owned Skokie business email and phone"
"Simple Choice Cleaning Services","Unknown","info@simplechoicecleaning.com","(219) 359-3298","Merrillville","Lake","IN","Both","https://simplechoicecleaning.com/","Yes","Email","Not a sales pitch — feedback ask for Simple Choice Cleaning Services","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Merrillville and Lake County because I want real feedback from people who actually run the routes, not a focus group.

I noticed family-run Northwest Indiana residential and commercial cleaner — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Family-run Northwest Indiana residential and commercial cleaner. | Homepage header lists family-run NW Indiana email and phone"
"SparkMaids LLC","Unknown","info@sparkmaids.com","(331) 320-5620","Aurora","Kane","IL","Residential","https://sparkmaids.com/","Yes","Email","Running a cleaning company in Aurora — 2-minute ask","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Aurora and Kane County because I want real feedback from people who actually run the routes, not a focus group.

I noticed local non-franchise house cleaner serving Kane and DuPage counties — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Local non-franchise house cleaner serving Kane and DuPage counties. | Contact page lists Aurora-area email and phone; locally operated per about copy"
"Spotless Home Cleaners of Chicago","Unknown","spotlesshomemaids@gmail.com","(847) 499-7075","Chicago","Cook","IL","Both","https://spotlesshomeclean.com/","Yes","Email","Quick question for Spotless Home Cleaners of Chicago","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Chicago and Cook County because I want real feedback from people who actually run the routes, not a focus group.

I noticed family-owned and operated Chicago cleaning company — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Family-owned and operated Chicago cleaning company. | Homepage footer lists Gmail and Chicago phone; family-owned per site copy"
"Suzan Cleaning Services","Unknown","","(708) 566-0098","Evanston","Cook","IL","Residential","https://suzancleaningservices.com/","No","Phone","","","Family-owned, locally operated Evanston home cleaner. | About and homepage list Evanston phone only; no public business email found"
"Upstairs Downstairs Cleaning Service","Unknown","","(630) 415-3003","Arlington Heights","Cook","IL","Residential","https://www.upstairsdownstairscleaning.com/","No","Phone","","","Woman-owned family-run local company, not a franchise. | Homepage and footer list Arlington Heights phone; family-owned since 1977, no public email"
"V&R Cleaning Services Corp.","Unknown","info@vnrcs.com","(773) 581-1989","Chicago","Cook","IL","Commercial","https://vnrcs.com/","Yes","Email","Quick question for V&R Cleaning Services Corp.","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Chicago and Cook County because I want real feedback from people who actually run the routes, not a focus group.

I noticed independent, locally owned Chicago commercial cleaning company — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Independent, locally owned Chicago commercial cleaning company. | Homepage header lists Chicago commercial cleaner email and phone"
"Xcellent Cleaning, Inc.","Jiri","xcellentcleaning@yahoo.com","(630) 329-7994","Naperville","DuPage","IL","Both","https://www.xcellentcleaningincs.com/","Yes","Email","Not a sales pitch — feedback ask for Xcellent Cleaning, Inc.","Hi Jiri,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Naperville and DuPage County because I want real feedback from people who actually run the routes, not a focus group.

I noticed family- and locally owned house and office cleaner — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Family- and locally owned house and office cleaner. | Homepage and contact footer list email and phone; review names owner Jiri"
"Zenorina's Deluxe Cleaning LLC","Zenorina","info@zenorinasdeluxecleaning.com","(773) 992-6076","Chicago","Cook","IL","Residential","https://www.zenorinasdeluxecleaning.com/","Yes","Email","Running a cleaning company in Chicago — 2-minute ask","Hi Zenorina,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Chicago and Cook County because I want real feedback from people who actually run the routes, not a focus group.

I noticed family- and minority-owned Chicago residential cleaner — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Family- and minority-owned Chicago residential cleaner. | Footer contact section lists email and phone; family and minority owned per homepage"
